,type,start_idx,finish_idx,start_time,finish_time,length_time,length_distance,avg_speed,avg_hr
114,Nothing,7575,7647,303.0,305.88,2.8799999999999955,11.146799999999985,3.8339,172.50333333333333
115,MapRead,7647,7659,305.88,306.36,0.4800000000000182,1.8479999999999563,3.606099999999999,173.34
116,Nothing,7659,7676,306.36,307.04,0.6800000000000068,2.6420000000000528,3.602,175.04000000000002
117,MapRead,7676,7677,307.04,307.08,0.03999999999996362,0.1268000000000029,3.602,175.92
118,Nothing,7677,7794,307.08,311.76,4.680000000000007,16.129599999999982,3.5122564102564096,172.06051282051283
119,MapRead,7794,7804,311.76,312.16,0.4000000000000341,1.495999999999981,3.4519999999999995,170.07199999999997
120,Nothing,7804,7960,312.16,318.4,6.239999999999952,22.49279999999999,3.4020384615384622,171.105641025641
121,MapRead,7960,7984,318.4,319.36,0.9600000000000364,3.285600000000045,3.35,169.20000000000002
122,Nothing,7984,8056,319.36,322.24,2.8799999999999955,9.183999999999969,3.3417777777777777,167.79722222222222
123,MapRead,8056,8067,322.24,322.68,0.4399999999999977,1.6896000000000413,3.3310000000000004,166.56000000000003
124,Nothing,8067,8123,322.68,324.92,2.240000000000009,7.782400000000052,3.331,166.02571428571426
125,MapRead,8123,8158,324.92,326.32,1.3999999999999773,4.976400000000012,3.3201428571428573,166.0
126,Nothing,8158,8224,326.32,328.96,2.6399999999999864,10.693999999999846,3.313672727272727,165.83272727272728
127,CheckCD,8224,8229,328.96,329.16,0.20000000000004547,0.6848000000001093,3.3232640000000004,165.05599999999998
128,MapRead,8229,8309,329.16,332.36,3.1999999999999886,9.863199999999892,3.3543035000000003,165.9025
129,Nothing,8309,8348,332.36,333.92,1.5600000000000023,6.090400000000159,3.3752656410256408,166.8605128205128
130,MapRead,8348,8387,333.92,335.48,1.5600000000000023,5.548799999999915,3.419298461538461,167.6153846153846
131,Nothing,8387,8440,335.48,337.6,2.1200000000000045,6.758799999999951,3.42668679245283,167.92075471698112
132,MapRead,8440,8455,337.6,338.2,0.5999999999999659,1.7700000000000955,3.3988799999999997,167.1733333333333
133,CheckCD,8455,8456,338.2,338.24,0.040000000000020464,0.11799999999993815,3.3868,167.2
134,MapRead,8456,8464,338.24,338.56,0.3199999999999932,0.94399999999996,3.37852,167.38
135,Nothing,8464,8529,338.56,341.16,2.6000000000000227,8.97040000000004,3.334206769230769,167.5710769230769
136,MapRead,8529,8594,341.16,343.76,2.599999999999966,8.872799999999984,3.3219999999999996,166.56
137,Nothing,8594,8606,343.76,344.24,0.4800000000000182,1.389599999999973,3.3210499999999996,165.12
138,MapRead,8606,8650,344.24,346.0,1.759999999999991,4.325199999999995,3.2986454545454547,165.8272727272727
139,Nothing,8650,8841,346.0,353.64,7.639999999999986,27.264400000000137,3.256246073298428,165.50785340314135
140,MapRead,8841,8941,353.64,357.64,4.0,16.140799999999786,3.2647319999999995,167.548
141,Nothing,8941,9025,357.64,361.0,3.3600000000000136,12.034800000000132,3.2988428571428576,168.38333333333333
142,MapRead,9025,9041,361.0,361.64,0.6399999999999864,2.342399999999998,3.312,168.7
143,Nothing,9041,9055,361.64,362.2,0.5600000000000023,2.1736000000000786,3.3122857142857143,168.10000000000005
144,MapRead,9055,9067,362.2,362.68,0.4800000000000182,2.054399999999987,3.3162,167.58000000000004
145,Nothing,9067,9131,362.68,365.24,2.5600000000000023,11.435199999999895,3.352409375,167.03187499999999
146,MapRead,9131,9157,365.24,366.28,1.0399999999999636,4.765599999999949,3.4120723076923083,167.7076923076923
147,Nothing,9157,9180,366.28,367.2,0.9200000000000159,3.8248000000000957,3.4573530434782613,168.0
148,MapRead,9180,9257,367.2,370.28,3.079999999999984,9.821999999999889,3.487512727272728,168.57142857142858
149,Nothing,9257,9259,370.28,370.36,0.08000000000004093,0.2480000000000473,3.4786,169.0
150,CheckCD,9259,9286,370.36,371.44,1.079999999999984,3.330400000000054,3.4581896296296297,169.08148148148143
151,Nothing,9286,9377,371.44,375.08,3.6399999999999864,12.241200000000163,3.4318791208791213,170.9323076923077
152,MapRead,9377,9408,375.08,376.32,1.240000000000009,1.1295999999999822,3.3397651612903223,171.60774193548392
153,Nothing,9408,9451,376.32,378.04,1.7200000000000273,3.2555999999999585,2.5547879069767445,171.14232558139534
154,MapRead,9451,9582,378.04,383.28,5.239999999999952,10.811199999999872,2.4529651908396946,172.5801526717557
155,Nothing,9582,9610,383.28,384.4,1.1200000000000045,2.259999999999991,2.072162857142857,174.0
156,MapRead,9610,9655,384.4,386.2,1.8000000000000114,3.6900000000000546,2.096222222222223,173.62222222222223
157,Nothing,9655,9848,386.2,393.92,7.720000000000027,10.126800000000003,1.7640831088082902,173.0
158,MapRead,9848,9876,393.92,395.04,1.1200000000000045,3.0827999999999065,2.1384628571428568,172.53571428571428
159,Nothing,9876,9902,395.04,396.08,1.0399999999999636,2.7239999999999327,2.6609123076923074,170.92461538461538
160,MapRead,9902,9910,396.08,396.4,0.3199999999999932,0.9504000000001724,2.81046,170.22000000000003
161,Nothing,9910,9951,396.4,398.04,1.6400000000000432,4.215599999999995,2.872112195121951,170.56585365853658
162,MapRead,9951,9991,398.04,399.64,1.599999999999966,2.825599999999895,2.7357199999999997,170.7
163,Nothing,9991,10028,399.64,401.12,1.4800000000000182,3.828000000000202,2.607086486486486,171.40864864864864
164,MapRead,10028,10043,401.12,401.72,0.6000000000000227,1.2359999999998763,2.6030000000000006,172.39999999999998
165,Nothing,10043,10193,401.72,407.72,6.0,15.65280000000007,2.6352520000000004,174.5184
166,CheckCD,10193,10195,407.72,407.8,0.07999999999998408,0.2439999999999145,2.6891,174.26
167,MapRead,10195,10234,407.8,409.36,1.5600000000000023,4.748000000000047,2.7218123076923066,174.59076923076918
168,Nothing,10234,10264,409.36,410.56,1.1999999999999886,3.6487999999999374,2.7758746666666654,175.81866666666664
169,MapRead,10264,10292,410.56,411.68,1.1200000000000045,2.8020000000001346,2.80636,176.0
170,Nothing,10292,10405,411.68,416.2,4.519999999999982,12.815199999999777,2.7876566371681415,176.58938053097344
171,MapRead,10405,10446,416.2,417.84,1.6399999999999864,5.9452000000001135,2.8161560975609756,176.20487804878047
172,Nothing,10446,10540,417.84,421.6,3.7600000000000477,8.094800000000077,2.818331914893617,176.31063829787237
173,MapRead,10540,10563,421.6,422.52,0.9199999999999591,2.228399999999965,2.4553565217391307,176.90434782608696
174,Nothing,10563,10602,422.52,424.08,1.5600000000000023,4.423999999999978,2.5340543589743585,177.0
175,MapRead,10602,10687,424.08,427.48,3.400000000000034,5.5668000000000575,2.6377712941176465,177.0
176,Nothing,10687,10862,427.48,434.48,7.0,12.086799999999812,1.8501229714285714,177.40777142857144
177,CheckWatch,10862,10872,434.48,434.88,0.39999999999997726,1.1000000000001364,2.3613000000000004,177.34
178,Nothing,10872,10995,434.88,439.8,4.920000000000016,11.039999999999964,2.6021577235772355,176.6052032520325
179,MapRead,10995,11027,439.8,441.08,1.2799999999999727,3.931600000000117,2.8923875,176.9625
180,Nothing,11027,11088,441.08,443.52,2.4399999999999977,8.111599999999953,2.955092459016394,177.46098360655736
181,MapRead,11088,11098,443.52,443.92,0.4000000000000341,1.3640000000000327,3.0614,178.7
182,Nothing,11098,11104,443.92,444.16,0.2400000000000091,0.8247999999998683,3.0978,178.98000000000002
183,CheckWatch,11104,11148,444.16,445.92,1.759999999999991,5.519999999999982,3.1422399999999997,178.76999999999998
184,Nothing,11148,11331,445.92,453.24,7.319999999999993,18.080400000000054,3.0337224043715847,178.97224043715846
185,MapRead,11331,11349,453.24,453.96,0.7199999999999704,1.6271999999999025,2.90476,179.84
186,Nothing,11349,11395,453.96,455.8,1.8400000000000318,4.378400000000056,2.8783200000000004,179.00173913043477
187,MapRead,11395,11416,455.8,456.64,0.839999999999975,2.3104000000000724,2.8652571428571436,179.22857142857143
188,Nothing,11416,11712,456.64,468.48,11.840000000000032,16.516800000000103,2.3146971621621626,179.64716216216215
189,MapRead,11712,11729,468.48,469.16,0.6800000000000068,0.6059999999999945,1.458155294117647,179.21411764705886
190,Nothing,11729,12203,469.16,488.12,18.95999999999998,39.445199999999886,2.2257887763713082,178.20860759493672
191,CheckCD,12203,12223,488.12,488.92,0.8000000000000114,0.5759999999997945,2.0479999999999996,178.49999999999994
192,Nothing,12223,12327,488.92,493.08,4.159999999999968,1.1676000000002205,1.3450203846153845,177.86615384615382
193,CheckCD,12327,12355,493.08,494.2,1.1200000000000045,0.11400000000003274,0.0,176.36571428571432
194,Nothing,12355,12440,494.2,497.6,3.400000000000034,7.125999999999976,0.22456941176470585,175.51999999999998
195,MapRead,12440,12449,497.6,497.96,0.3599999999999568,1.27800000000002,1.24312,177.51999999999998
196,Nothing,12449,12623,497.96,504.92,6.960000000000036,26.120400000000018,3.3117829885057475,176.7351724137931
197,MapRead,12623,12632,504.92,505.28,0.3599999999999568,1.6015999999999622,3.408933333333333,176.09333333333333
198,Nothing,12632,12791,505.28,511.64,6.360000000000014,23.51520000000005,3.620957735849056,177.71295597484277
199,MapRead,12791,12814,511.64,512.56,0.9199999999999591,2.409599999999955,3.554234782608696,176.23652173913047
200,Nothing,12814,12850,512.56,514.0,1.4400000000000546,4.145199999999932,3.371033333333333,177.26000000000002
201,MapRead,12850,12911,514.0,516.44,2.4400000000000546,8.383600000000115,3.312360655737705,179.09508196721313
202,Nothing,12911,12949,516.44,517.96,1.5199999999999818,5.176799999999957,3.32902947368421,179.81999999999996
203,MapRead,12949,12970,517.96,518.8,0.8399999999999181,2.3455999999998767,3.346327619047619,179.7257142857143
204,Nothing,12970,12983,518.8,519.32,0.5200000000000955,1.4948000000001684,3.338049230769231,180.9938461538462
205,CheckCD,12983,12995,519.32,519.8,0.4799999999999045,1.411200000000008,3.32488,181.53999999999996
206,Nothing,12995,13220,519.8,528.8,9.0,29.62599999999975,3.293367999999999,181.18844444444443
207,MapRead,13220,13242,528.8,529.68,0.8799999999999955,3.3279999999999745,3.2750000000000004,181.0
208,Nothing,13242,13443,529.68,537.72,8.040000000000077,26.219600000000128,3.273556417910447,180.8121393034826
209,CheckCD,13443,13453,537.72,538.12,0.39999999999997726,1.0764000000001488,3.2678960000000004,182.764
210,Nothing,13453,13467,538.12,538.68,0.5599999999999454,1.4559999999999036,3.2621999999999995,182.62000000000003
211,MapRead,13467,13481,538.68,539.24,0.5600000000000591,1.372000000000071,3.255828571428571,182.10285714285715
212,Nothing,13481,13562,539.24,542.48,3.240000000000009,8.91599999999994,3.2134893827160496,182.27604938271602
213,MapRead,13562,13654,542.48,546.16,3.67999999999995,9.707200000000057,3.13402347826087,181.92565217391305
214,Nothing,13654,14099,546.16,563.96,17.800000000000068,41.38040000000001,2.8975640449438207,182.41447191011235
215,CheckWatch,14099,14148,563.96,565.92,1.9599999999999227,0.8807999999999083,1.7798514285714284,182.00081632653064
216,Nothing,14148,14325,565.92,573.0,7.080000000000041,8.635600000000068,1.2313405649717515,180.02824858757063
217,MapRead,14325,14346,573.0,573.84,0.8400000000000318,0.932399999999916,1.0450000000000004,179.2
218,Nothing,14346,14436,573.84,577.44,3.6000000000000227,10.14280000000008,1.9436044444444442,178.51777777777778
219,MapRead,14436,14454,577.44,578.16,0.7199999999999136,2.3496000000000095,2.8370333333333337,178.22
220,Nothing,14454,14515,578.16,580.6,2.4400000000000546,8.309199999999919,2.9531377049180327,177.22032786885245
221,MapRead,14515,14532,580.6,581.28,0.67999999999995,2.6123999999999796,3.1900941176470594,177.91999999999996
222,Nothing,14532,14790,581.28,591.6,10.32000000000005,38.0476000000001,3.3229379844961238,179.16728682170543
223,MapRead,14790,14867,591.6,594.68,3.0799999999999272,11.215199999999868,3.4870784415584426,180.31324675324672
224,Nothing,14867,14921,594.68,596.84,2.160000000000082,7.403200000000197,3.4943400000000002,180.0533333333333
225,MapRead,14921,14951,596.84,598.04,1.1999999999999318,3.639199999999846,3.429453333333333,180.8666666666667
226,Nothing,14951,15054,598.04,602.16,4.1200000000000045,14.98239999999987,3.3615145631067973,180.873786407767
227,MapRead,15054,15069,602.16,602.76,0.6000000000000227,1.8900000000001,3.3960000000000004,181.0
228,Nothing,15069,15086,602.76,603.44,0.6800000000000637,2.3179999999999836,3.397294117647059,180.8705882352941
229,MapRead,15086,15093,603.44,603.72,0.2799999999999727,0.9940000000001419,3.4015999999999997,180.44
230,Nothing,15093,15148,603.72,605.92,2.199999999999932,8.905599999999822,3.405796363636364,180.0203636363636
231,MapRead,15148,15163,605.92,606.52,0.6000000000000227,1.9824000000000979,3.4059999999999997,180.208
232,Nothing,15163,15172,606.52,606.88,0.36000000000001364,1.1520000000000437,3.406,180.68
