,type,start_idx,finish_idx,start_time,finish_time,length_time,length_distance,avg_speed,avg_hr
128,Nothing,22844,23165,915.76,928.6,12.840000000000032,42.50839999999994,2.3848473520249223,166.4458566978193
129,MapRead,23165,23297,928.6,933.88,5.279999999999973,15.957599999999957,2.6936287878787883,168.53363636363636
130,Nothing,23297,23982,933.88,961.28,27.399999999999977,96.2023999999999,2.838498510948905,172.05366423357663
131,MapRead,23982,24148,961.28,967.92,6.639999999999986,24.387199999999893,2.9622506024096387,172.39831325301205
132,Nothing,24148,24556,967.92,984.24,16.32000000000005,65.83000000000015,3.2209679411764705,173.01539215686273
133,MapRead,24556,24689,984.24,989.56,5.319999999999936,19.169200000000046,3.1918947368421047,170.67368421052632
134,Nothing,24689,25019,989.56,1002.76,13.200000000000045,47.906799999999976,3.281944121212121,169.4307878787879
135,MapRead,25019,25099,1002.76,1005.96,3.2000000000000455,10.472800000000007,3.4506635,167.248
136,Nothing,25099,25529,1005.96,1023.16,17.199999999999932,57.26800000000003,3.93556511627907,162.3988837209302
137,MapRead,25529,25701,1023.16,1030.04,6.8799999999999955,6.210400000000163,2.243228837209302,154.39813953488374
138,Nothing,25701,26078,1030.04,1045.12,15.079999999999927,24.209599999999682,1.6666419098143235,155.19893899204243
139,MapRead,26078,26221,1045.12,1050.84,5.720000000000027,0.988800000000083,2.1131622377622374,156.73986013986016
140,Nothing,26221,26667,1050.84,1068.68,17.840000000000146,31.371200000000044,1.9871273542600898,152.962331838565
141,MapRead,26667,26679,1068.68,1069.16,0.4800000000000182,0.6464000000000851,2.454,155.0
142,Nothing,26679,26881,1069.16,1077.24,8.079999999999927,17.139999999999873,2.23010099009901,152.8039603960396
143,MapRead,26881,26942,1077.24,1079.68,2.4400000000000546,6.744000000000142,2.1213973770491803,153.6
144,Nothing,26942,28041,1079.68,1123.64,43.960000000000036,77.2195999999999,1.8269315377616013,152.13630573248406
145,CheckCD,28041,28049,1123.64,1123.96,0.31999999999993634,0.4800000000000182,1.92114,153.77999999999997
146,MapRead,28049,28248,1123.96,1131.92,7.960000000000036,3.007999999999811,1.7183479396984922,151.81266331658287
147,Nothing,28248,28482,1131.92,1141.28,9.3599999999999,13.761600000000271,1.4380323076923078,150.0864957264957
148,MapRead,28482,28552,1141.28,1144.08,2.7999999999999545,1.0140000000001237,1.2193239999999996,149.99828571428571
149,Nothing,28552,29008,1144.08,1162.32,18.24000000000001,26.265199999999822,1.6945285087719297,149.06219298245614
150,MapRead,29008,29032,1162.32,1163.28,0.9600000000000364,0.7343999999998232,0.0,152.455
151,Nothing,29032,29260,1163.28,1172.4,9.120000000000118,10.814800000000105,0.0,154.59052631578948
152,MapRead,29260,29328,1172.4,1175.12,2.7199999999998,0.8516000000004169,0.0,158.9294117647059
153,Nothing,29328,29462,1175.12,1180.48,5.360000000000127,3.0963999999999032,0.5362226865671641,157.52985074626866
154,CheckWatch,29462,29485,1180.48,1181.4,0.9200000000000728,0.5579999999999927,0.09005043478260867,156.0
155,MapRead,29485,29523,1181.4,1182.92,1.5199999999999818,0.8631999999997788,0.0,156.0
156,CheckWatch,29523,29555,1182.92,1184.2,1.2799999999999727,1.6428000000000793,0.0032625,156.51875
157,Nothing,29555,29726,1184.2,1191.04,6.839999999999918,1.8107999999997446,0.07570526315789475,156.1251461988304
158,CheckCD,29726,29736,1191.04,1191.44,0.40000000000009095,0.5079999999998108,0.0,156.77999999999997
159,Nothing,29736,30033,1191.44,1203.32,11.879999999999882,16.337600000000293,0.21439393939393941,156.52296296296296
160,MapRead,30033,30114,1203.32,1206.56,3.240000000000009,3.171600000000126,0.4395758024691358,156.60345679012346
161,Nothing,30114,30713,1206.56,1230.52,23.960000000000036,47.89519999999993,2.0315295492487477,151.87332220367279
162,MapRead,30713,30834,1230.52,1235.36,4.839999999999918,3.306799999999839,0.2742409917355372,147.6932231404959
163,Nothing,30834,31172,1235.36,1248.88,13.52000000000021,11.997600000000148,0.5680569230769231,146.25810650887576
164,MapRead,31172,31312,1248.88,1254.48,5.599999999999909,4.7487999999998465,0.006505714285714287,152.9482857142857
165,Nothing,31312,31634,1254.48,1267.36,12.879999999999882,25.095600000000104,1.6164067080745343,157.16285714285712
166,MapRead,31634,31678,1267.36,1269.12,1.759999999999991,3.9616000000000895,2.5569236363636367,163.22545454545454
167,Nothing,31678,31932,1269.12,1279.28,10.160000000000082,30.584399999999732,2.6316588976377955,168.34377952755906
168,MapRead,31932,31984,1279.28,1281.36,2.0799999999999272,3.398800000000392,2.6592000000000002,173.3053846153846
169,Nothing,31984,32173,1281.36,1288.92,7.560000000000173,24.9387999999999,2.7275115343915353,171.10349206349204
170,MapRead,32173,32331,1288.92,1295.24,6.319999999999936,8.715599999999995,2.3828096202531643,170.55240506329113
171,Nothing,32331,32669,1295.24,1308.76,13.519999999999982,28.390399999999772,2.2490828402366865,163.97467455621302
172,MapRead,32669,32821,1308.76,1314.84,6.079999999999927,5.992800000000443,1.770921052631579,161.44578947368421
173,Nothing,32821,33023,1314.84,1322.92,8.080000000000155,12.897599999999784,0.45664059405940594,155.39425742574258
174,MapRead,33023,33071,1322.92,1324.84,1.9199999999998454,5.1927999999998065,2.1313875,157.6825
175,Nothing,33071,33199,1324.84,1329.96,5.120000000000118,15.686400000000049,2.4410546874999994,159.8203125
176,MapRead,33199,33264,1329.96,1332.56,2.599999999999909,6.418799999999919,2.4842000000000004,161.8
177,Nothing,33264,33323,1332.56,1334.92,2.3600000000001273,6.364399999999932,2.5277518644067793,163.42169491525425
178,MapRead,33323,33381,1334.92,1337.24,2.3199999999999363,4.742800000000443,2.5657455172413783,161.97103448275863
179,Nothing,33381,33448,1337.24,1339.92,2.6800000000000637,6.64639999999963,2.547795820895523,163.8179104477612
180,MapRead,33448,33619,1339.92,1346.76,6.839999999999918,14.062000000000353,2.4638633918128656,164.08771929824562
181,Nothing,33619,33680,1346.76,1349.2,2.4400000000000546,6.682399999999689,2.414744918032787,164.13114754098362
182,MapRead,33680,33893,1349.2,1357.72,8.519999999999982,17.885999999999967,2.4283483568075117,162.88262910798122
183,Nothing,33893,34791,1357.72,1393.64,35.92000000000007,41.41160000000036,1.394728285077951,162.04476614699334
184,MapRead,34791,34971,1393.64,1400.84,7.199999999999818,3.2471999999997934,0.4592877777777778,158.47111111111113
185,Nothing,34971,35515,1400.84,1422.6,21.75999999999999,18.98720000000003,0.07339154411764706,154.7294117647059
186,MapRead,35515,35703,1422.6,1430.12,7.519999999999982,4.089199999999892,0.12300531914893616,151.17851063829787
187,Nothing,35703,35895,1430.12,1437.8,7.680000000000064,10.968800000000101,0.8613770833333332,154.52833333333334
188,MapRead,35895,36025,1437.8,1443.0,5.2000000000000455,3.211999999999989,0.5578123076923076,151.67076923076922
189,Nothing,36025,36258,1443.0,1452.32,9.319999999999936,14.041199999999662,0.49276824034334765,149.7601716738197
190,MapRead,36258,36294,1452.32,1453.76,1.4400000000000546,1.2088000000003376,1.6691200000000002,149.64
191,Nothing,36294,36622,1453.76,1466.88,13.120000000000118,18.20279999999957,0.5304724390243902,148.9248780487805
192,CheckWatch,36622,36631,1466.88,1467.24,0.35999999999989996,0.2796000000003005,1.5667466666666667,149.05333333333334
193,Nothing,36631,36876,1467.24,1477.04,9.799999999999955,13.128000000000156,1.7560367346938774,147.4612244897959
194,MapRead,36876,37041,1477.04,1483.64,6.600000000000136,8.053599999999733,1.1323345454545453,143.5818181818182
195,Nothing,37041,37403,1483.64,1498.12,14.47999999999979,25.390000000000327,2.387891491712707,145.66055248618784
196,MapRead,37403,37508,1498.12,1502.32,4.2000000000000455,3.453599999999824,1.8992121904761905,147.52266666666668
197,Nothing,37508,38271,1502.32,1532.84,30.519999999999982,45.633600000000115,1.6085593709043249,145.8251638269987
198,MapRead,38271,38366,1532.84,1536.64,3.800000000000182,5.856800000000021,1.3184,144.18315789473684
199,Nothing,38366,38687,1536.64,1549.48,12.839999999999918,35.96279999999979,2.846205109034268,146.0809968847352
200,MapRead,38687,38771,1549.48,1552.84,3.3599999999999,14.632799999999861,2.9299066666666667,151.6904761904762
201,Nothing,38771,39091,1552.84,1565.64,12.800000000000182,47.223199999999906,3.15362875,154.92625
202,MapRead,39091,39171,1565.64,1568.84,3.199999999999818,8.897600000000239,2.96391,157.6625
203,Nothing,39171,39375,1568.84,1577.0,8.160000000000082,23.25559999999996,2.914142156862745,158.89509803921567
204,MapRead,39375,39381,1577.0,1577.24,0.2400000000000091,0.36959999999999127,2.4057999999999997,159.9
205,Nothing,39381,40001,1577.24,1602.04,24.799999999999955,29.331600000000435,0.8520277419354839,157.42032258064518
